759,44.94,2.81,3.67,46.30241
760,44.67,2.97,3.67,46.44962
761,44.7,2.59,3.67,47.09877
762,46.34,3.47,4.05,44.16
763,44.39,3.83,4.09,47.78
764,44,3.97,3.68,45.86403
765,45.2,4.4,3.68,44.35494
766,55.35,0.55,4.14,39.57
767,46.51,2.6,3.69,45.10173
768,44.1,3.8,3.69,46.44221
769,44.99,3.44,3.69,46.45635
770,44.02,3.06,3.7,47.60002
771,44.18,3.37,3.98,47.02357
772,45,3.4,3.7,47.1
773,45.6,3.1,3.7,47.4
774,44.2,3.55,3.71,45.28989
775,44.71,3.12,3.71,46.91
776,44.24,3.22,4.0799,47.59353
777,44.15,3.29,3.72,46.67342
778,44.55,3.31,3.72,46.90837
779,44.72,3.43,3.72,47.06787
780,44.49,3.35,4.253,45.6219
781,44.59,3.03,4.07,46.31
782,44.61,2.95,4.119,47.21
783,44.87,2.95,4.116,47.59
784,43.85,3.12,3.74,46.59
785,44.87,3.07,3.74,45.96231
786,44.22,3.18,4.09,48.83
787,44.7,3.76,3.76,45.47868
788,44.7,3.04,4.145,46.81
789,44.54,3.16,3.77,46.60958
790,44.93,3.6,3.77,46.03536
791,44.32,4.53,3.78,43.23
792,44,2.88,4.2,46.2
793,43.36,3.04,3.78,48.48787
794,43.73,3.55,3.79,45.31234
795,43.09,3.37,3.8,46.71363
796,45.07,3.27,3.81,46.7
797,55.15,0.51,4.19,40.26
798,44,3.7,3.82,46.29322
799,44.01,3.36,3.82,47.09624
800,44.75,3.18,3.82,47.55
801,44,2.85,3.83,46.90021
802,54.13,0.51,4.19,39.36
803,43.3,3.42,3.84,43.74234
804,44.48,3.2,3.84,46.50302
805,44.64,2.88,4.227,47.47
806,45.73,2.98,3.84,46.55
807,43.8,4.22,3.85,45.69999
808,47.21,3.01,3.85,44.66644
809,44.83,3.29,4.246,46.79
810,45.66,3.23,3.85,46.69
811,44.73,3.29,4.32,45.98
812,44.95,3.37,3.86,46.25474
813,44.83,3.71,4.19,47.29
814,45.62,3.28,3.87,45.52153
815,44.94,3.49,3.87,47.37
816,43.95,3.04,4.26,47.25
817,44.6,2.84,3.89,46.65948
818,45.7,4.29,4.37,44.9
819,45.02,3.22,4.32,47.74
820,45.92,3.24,4.29,44.61
821,45.74,4.67,3.9,44.61
822,45.3,3.1,3.9,47.5
823,47.21,3.02,3.91,42.78058
824,45.4,3.38,4.36,45.12
825,44.84,3.45,4.31,46.73
826,45.72,3.52,4.3,46.42
827,45.48,4.49,4.28,47.52221
828,48.93,3.7,3.92,40.66821
829,44.2,4.04,3.92,45.4203
830,45.11,3.33,3.92,46.15898
831,45.1,2.66,4.23,46.999
832,44.99,3.6,4.27,46.04
833,45.07,3.55,4.27,46.34
834,43.95,3,4.32,46.96
835,45.2,3.08,3.96,45.51453
836,45.54,3.35,4.378,46.3
837,45.5,3.33,4.374,46.43
838,44.2,2.79,3.97,45.91708
839,46.02,3.88,3.97,45.20059
840,44.95,3.74,3.97,47.17
841,45.14,3.62,4.31,46.16
842,45.8,3.76,3.99,43.8415
843,47.78,4.48,4.12,40.908
844,54.42,0.5,4.33,39.67
845,45.15,4.28,3.99,45.83
846,44.6,4.01,4.37,45.22
847,44.6,3.7,4,46.5
848,44.46,2.8,4.33,47.12496
849,44.8,3.3,4,46.9
850,45.2,3.3,4,46.5
851,45.07,3.26,4.01,45.71648
852,44.4,3.29,4.01,46.66608
853,45.25,3.55,4.02,45.4206
854,44.25,3.35,4.41,46.6
855,44.13,2.76,4.06,45.63739
856,45.07,3.68,4.06,45.10382
857,42.93,7.88,4.22,42.80669
858,45.45,3.53,4.464,45.56
859,43.98,4.05,4.1,44.01527
860,44.6,3.42,4.49,46.6
861,46.01,4.03,4.1,45.41
862,45.18,3.26,4.12,45.02352
863,45.46,3.32,4.55,47.13
864,44.72,3.34,4.14,45.681
865,43.8,3.63,4.14,46.29788
866,53.39,2.09,4.14,38.33
867,45.03,2.96,4.53,46.76
868,43.87,2.92,4.56,46.47536
869,52.1,22.96,5.17,18.94
870,40.53,3.49,4.18,46.97
871,42.71,6.13,4.18,43.71
872,46.33,3.4,4.18,44.2408
873,45.38,3.71,4.52,45.3605
874,41.96,3.33,4.49,46.03598
875,44.65,3.99,4.22,44.95827
876,43.3,4.92,4.26,43.28234
877,45.04,3.59,4.26,45.29595
878,55.08,0.49,4.54,39.97
879,45.26,2.84,4.665,46.82
880,46.15,4.05,4.64,43.75
881,44.7,3.27,4.31,45.64372
882,44.15,3,4.74,46.42
883,44.18,3.46,4.4,45.31719
884,45.19,3.49,4.803,45.81
885,44.7,4.14,4.85,44.84849
886,43.42,3.04,4.985,47.77
887,48.2,6.39,4.46,40.14785
888,45.63,4.18,4.98,44.67223
889,52.74,3.35,4.49,38.24
890,44.56,3.87,4.53,45.32453
891,44.96,3.64,5.06,43.55634
892,45.37,3.53,4.988,45.45
893,45.14,3.66,4.95,45.7282
894,44.11,3.14,4.66,45.25595
895,46.79,2.45,4.66,45.30688
896,45.3,4.1,4.7,44.7
897,47.97,3.84,4.72,40.49376
898,48.05,2.68,4.74,44.11991
899,45.53,3.43,5.171,45.21
900,44.69,3.77,5.15,44.38483
901,44.55,3.7,5.19,45.2
902,51.41,22.22,5.7,18.21
903,51.38,21.96,5.56,18.55
904,48.02,2.97,5.13,42.24406
905,43.68,4.74,5.547,45.37
906,45.3,4.33,5.25,43.5085
907,43.86,1.92,4.92,47.29455
908,44.21,6.62,5.39,42.00497
909,51.81,14.16,4.96,26.42
910,47.7,4.04,4.99,41.66
911,52.09,22.07,6.21,18.15
912,51.32,2.42,5.17,38.46231
913,49.76,1.94,5.65,40.3477
914,45.8,5.34,5.76,41.52
915,41.44,2.96,5.4,46.25306
916,46,4.9,5.46,42
917,52.06,20.78,5.73,17.68
918,52.41,5.43,5.58,34.77
919,43.42,2.84,6.86,45.67356
920,42.65,3.47,5.98,43.46709
921,51.85,20.78,6.99,17.63
922,41.02,3.43,6.33,47.36322
923,44.6,3.34,7.36,43.73
924,51.55,20.94,7.3,17.87
925,41.44,4.45,6.75,44.69972
926,48.09,10.53,7.02,31.3981
927,48.67,15.25,7.55,25.31
928,44.25,8.14,7.88,35.54356
929,44.82,8.12,8.41,36.30093
930,48.93,8.98,8.69,31.05144
931,38.77,11.03,9.31,28.695
932,41.33,9.01,10.84,24.79267
933,41.85,8.57,11.01,25.0351
934,44.5,9.03,11.22,22.95426
935,42.56,8.72,11.28,24.4362
936,43.49,8.6,11.88,23.67417
937,44.34,10.53,12.04,19.70166
938,44.34,10.53,12.04,19.70166
939,44.11,9.64,12.55,21.59306
940,43.78,8.92,14.06,22.33094
941,43.31,9.15,14.17,21.56186
942,46.1,8.18,14.42,20.06
943,38.2,0.05,0.38,47.59
944,44.46,0.122,1.26,53.75
945,37.9,0.15,2.34,43.5
946,38.55,0.37,2.5,44.13977
947,40.22,0.44,3.52,41.18138
948,40.52,0.45,3.64,41.07037
949,37.62,0.5,2.11,44.13955
950,44.4,0.557,1.256,53.512
951,39,0.64,0.87,46.60665
952,41.6,0.82,1.33,42.03987
953,39.8,0.84,0.87,48.52463
954,39.9,0.91,0.83,49.21342
955,45.36,1.08,1.68,50.27366
956,45.91,1.457,0.686,51.732
957,45.13,1.553,1.751,51.2
958,40.1,1.82,4.2,43.43328
959,41.75,1.83,3.58,42.53145
960,42.36,2.24,3.75,44.53945
961,40.42,2.33,1.8,42.93137
962,38.6,2.37,4.12,52.1204
963,39.65,2.53,2.78,41.38732
964,39.62,2.55,2.81,41.36833
965,45.09,2.8,2.68,47.03578
966,40.34,2.88,1.62,42.49884
967,46.2,3.02,3.82,45.2074
968,44.16,3.03,3.66,47.55022
969,45.1,3.04,4.22,46.1383
970,46.06,3.113,2.848,47.778
971,44.87,3.16,3.74,46.61214
972,42.66,3.19,1.8,49.78042
973,45.01,3.21,4.12,46.19315
974,45.07,3.26,4.01,45.71648
975,39.6,3.26,2.87,42.34873
976,45.62,3.28,3.87,45.52153
977,44.4,3.29,4.03,46.66608
978,40,3.3,3.9,38.80134
979,44.78,3.35,4.21,45.92083
980,44.43,3.39,4.09,46.13285
981,44.25,3.4,3.56,46.7176
982,44.92,3.47,4.29,45.48992
983,40,3.5,5.27,38.207
984,44.73,3.51,4.31,45.45538
985,44.2,3.6,2.4,41.11354
986,38.29,3.75,2.74,41.75035
987,44.82,3.86,4.25,45.2778
988,43.87,4.3,3.14,47.82167
989,40.9,4.42,2.48,43.56377
990,44.15,5.5,3.59,41.5084
991,44.15,5.5,3.59,41.5084
992,48.58,5.52,6.88,36.94881
993,43.5,6.88,4.61,36.14
994,48.09,10.53,7.02,31.3981
